Agglomeration_ID,Agglomeration_Name,Country,AU_Regions,ISO3,Longitude,Latitude,Altitude,Population_2015,Density_2015,Builtup,Distance to metro,Closest Metro,Voronoi,Population_1950,Population_1960,Population_1970,Population_1980,Population_1990,Population_2000,Population_2010,pop_growth
1561,Baardheere,Somalia,East Africa,SOM,42.285,2.339,97,"48,300",6755,7.15,337,Mogadisho,14003,"2,549","6,026","6,758","7,901","13,253","22,231","37,292",117.3
1562,Kapanga,Democratic Republic of the Congo,Central Africa,COD,22.643,-8.361,898,"48,300",6501,7.43,643,Lubumbashi,6145, -   , -   , -   , -   ,"1,471","1,793","2,167",2593.8
1563,Bouar,Central African Republic,Central Africa,CAF,15.603,5.937,961,"48,293",5390,8.96,367,Bangui,9077, -   ,"16,681","26,747","33,535","39,751","40,229","44,978",20
1564,M'Daourouch,Algeria,North Africa,DZA,7.818,36.078,878,"48,290",8517,5.67,227,Tunis,727, -   ,"5,019","6,320","8,868","14,590","22,881","37,085",111
1565,Ushirombo,Tanzania,East Africa,TZA,31.896,-3.46,1248,"48,273",3311,14.58,266,Kigali,3595, -   , -   , -   ,"1,456","6,563","38,118","42,166",26.6
1566,Obala,Cameroon,Central Africa,CMR,11.534,4.165,562,"48,220",1697,28.42,26,Yaoundé,1289, -   ,"6,000","5,900","9,264","15,069","23,176","43,174",108.1
1567,Chellalet El Adhaoura,Algeria,North Africa,DZA,3.415,35.94,953,"48,174",14510,3.32,97,Alger,1001,"2,973","4,285","4,397","7,415","15,353","25,181","44,097",91.3
1568,Meiganga,Cameroon,Central Africa,CMR,14.291,6.517,996,"48,072",4023,11.95,418,Yaoundé,9508, -   ,"7,000","12,500","21,433","32,846","36,200","42,794",32.8
1569,Joal-Fadiouth,Senegal,West Africa,SEN,-16.846,14.178,4,"48,059",8476,5.67,75,Dakar,357,"5,500","7,674","9,394","13,432","20,564","29,949","41,287",60.5
1570,Meloding,South Africa,Southern Africa,ZAF,26.894,-28.139,1342,"48,059",8387,5.73,149,Maseru,1008, -   , -   , -   ,"8,620","18,703","48,361","48,159",-0.6
1571,Tighanif,Algeria,North Africa,DZA,0.329,35.416,521,"48,027",3331,14.42,287,Alger,186,"5,769","13,982","13,337","17,632","24,527","35,263","40,441",36.2
1572,Masi-Manimba,Democratic Republic of the Congo,Central Africa,COD,17.904,-4.77,408,"48,000",6602,7.27,284,Kinshasa,1409, -   , -   ,"12,000","13,831","17,480","23,492","30,975",104.3
1573,Bulungu,Democratic Republic of the Congo,Central Africa,COD,18.606,-4.543,409,"48,000",6434,7.46,359,Kinshasa,1492, -   , -   , -   , -   , -   , -   ,"31,985",#VALUE!
1574,Oued Sly,Algeria,North Africa,DZA,1.2,36.1,94,"47,973",2123,22.6,182,Alger,159, -   ,"1,439","3,355","5,556","8,628","12,123","44,372",295.7
1575,Aba al-Waqf,Egypt,North Africa,EGY,30.77,28.588,35,"47,881",19868,2.41,177,Cairo,17,"10,907","11,966","14,016","15,889","19,533","23,820","30,720",101
1576,Tulus,Sudan,East Africa,SDN,24.53,11.093,531,"47,879",8489,5.64,992,Bangui,3024, -   , -   , -   , -   ,"4,415","13,818","44,215",246.5
1577,Aro,Nigeria,West Africa,NGA,7.433,5.838,128,"47,845",3666,13.05,40,Onitsha,192, -   , -   , -   , -   ,"14,400","22,900","36,300",108.9
1578,Sanadid,Egypt,North Africa,EGY,30.991,30.728,11,"47,823",17141,2.79,71,Cairo,25,"4,503","5,285","6,570","8,475","11,287","14,039","28,195",240.6
1579,Tombua,Angola,Southern Africa,AGO,11.842,-15.804,9,"47,737",12529,3.81,777,Luanda,35133, -   , -   ,"8,235","12,169","17,983","26,574","20,947",79.6
1580,Gasfa,Egypt,North Africa,EGY,31.337,30.64,10,"47,722",12143,3.93,57,Cairo,19,"5,144","5,394","5,941","7,682","10,624","12,211","40,224",290.8
1581,Afgooye,Somalia,East Africa,SOM,45.121,2.142,87,"47,700",7004,6.81,22,Mogadisho,1880,"9,280","14,917","13,942","14,259","20,134","28,429","40,142",67.8
1582,Nawasa al-Ghayt,Egypt,North Africa,EGY,31.32,30.979,7,"47,660",15626,3.05,94,Cairo,21,"6,693","8,297","9,995","11,821","14,153","16,740","20,606",184.7
1583,Mutengene,Cameroon,Central Africa,CMR,9.321,4.09,209,"47,631",8804,5.41,43,Douala,105, -   , -   ,"4,300","9,200","12,000", -   ,"45,485",#VALUE!
1584,Phodgoma UA,Malawi,Southern Africa,MWI,35.755,-15.84,859,"47,607",2136,22.29,79,Blantyre,2543, -   , -   , -   , -   ,"3,657","3,484","42,053",1266.4
1585,Basankusu,Democratic Republic of the Congo,Central Africa,COD,19.797,1.217,348,"47,600",7000,6.8,379,Bangui,26899,"2,216","4,811","10,708","12,405","15,710","21,113","27,839",125.5
1586,Kaniama,Democratic Republic of the Congo,Central Africa,COD,24.171,-7.512,906,"47,500",7997,5.94,584,Lubumbashi,2412, -   , -   ,"12,398","20,522","30,153","38,000","45,000",25
1587,Seguela,Cote d`Ivoire,West Africa,CIV,-6.681,7.963,352,"47,468",5039,9.42,183,Bouake,4366,"3,615","6,082","10,775","17,750","31,579","45,461","48,601",4.4
1588,Lapai,Nigeria,West Africa,NGA,6.571,9.052,182,"47,440",8000,5.93,343,Ibadan,1849, -   , -   , -   ,"12,900","18,900","26,300","36,700",80.4
1589,Nchelenge,Zambia,Southern Africa,ZMB,28.745,-9.352,961,"47,435",2198,21.58,290,Lubumbashi,1685, -   , -   , -   ,"8,927","15,436","20,709","36,894",129.1
1590,Bejaad,Morocco,North Africa,MAR,-6.39,32.774,681,"47,410",9960,4.76,144,Casablanca,1372,"11,275","14,728","18,318","26,045","31,451","37,284","44,067",27.2
1591,Bafang,Cameroon,Central Africa,CMR,10.193,5.169,1221,"47,385",3862,12.27,134,Douala,1730, -   ,"9,400","21,600","29,712","34,526","25,627","46,510",84.9
1592,Safur,Egypt,North Africa,EGY,31.408,30.807,6,"47,372",12304,3.85,76,Cairo,16,"4,587","5,639","6,648","7,931","10,251","12,557","19,551",277.3
1593,Zvishavane Mine,Zimbabwe,Southern Africa,ZWE,30.058,-20.303,958,"47,300",6835,6.92,156,Bulawayo,14484,"13,578","16,881","16,555","24,579","31,500","34,722","42,811",36.2
1594,Kalisizo,Uganda,East Africa,UGA,31.624,-0.549,1235,"47,218",2008,23.51,143,Kampala,1552, -   , -   ,744,773,"2,249","15,788","26,417",199.1
1595,Zoueiratt,Mauritania,North Africa,MRT,-12.466,22.74,355,"47,188",4776,9.88,512,Nouadhibou,216633, -   ,"4,659","9,637","19,934","27,414","33,255","41,842",41.9
1596,al-Hammam,Egypt,North Africa,EGY,29.471,30.86,19,"47,186",3713,12.71,189,Cairo,9515,"1,327","2,258","5,024","9,105","13,447","20,286","41,106",132.6
1597,al-Mujlad,Sudan,East Africa,SDN,27.749,11.033,433,"47,185",3513,13.43,717,Khartum,4504, -   ,"4,320","5,996","11,570","25,966","36,195","47,403",30.4
1598,Mota Town,Ethiopia,East Africa,ETH,37.88,11.085,2410,"47,182",6437,7.33,255,Addis Ababa City,324, -   , -   ,"3,030","9,372","15,808","21,487","30,974",119.6
1599,al-Taramisa,Egypt,North Africa,EGY,32.739,26.121,74,"47,155",6844,6.89,468,Cairo,47,"5,576","6,468","7,198","10,344","13,857","17,577","21,735",168.3
1600,Najja,Uganda,East Africa,UGA,33.138,0.282,1207,"47,105",3547,13.28,60,Kampala,3188, -   , -   , -   , -   , -   , -   ,"39,349",#VALUE!
1601,Bisintway,Egypt,North Africa,EGY,30.38,31.234,-2,"47,098",84104,0.56,148,Cairo,92,"14,107","11,327","14,954","20,019","26,484","33,462","41,476",40.8
1602,Qulusna,Egypt,North Africa,EGY,30.737,28.342,34,"47,090",27220,1.73,204,Cairo,13,"8,533","9,257","10,510","12,754","15,511","19,188","41,112",145.4
1603,Loum,Cameroon,Central Africa,CMR,9.734,4.712,275,"47,067",6983,6.74,72,Douala,1017,"25,000","25,000","25,300","37,157","51,927","41,974","42,238",12.1
1604,Song,Nigeria,West Africa,NGA,12.624,9.823,303,"47,014",7486,6.28,370,Ndjamena/Kousséri [TCD],2329, -   ,"4,746","7,000","10,000","14,000","19,800","27,900",137.4
1605,al-Barraniyya,Egypt,North Africa,EGY,31.033,30.227,15,"47,001",8640,5.44,24,Cairo,175,"5,770","6,929","8,178","10,435","13,181","16,025","41,109",193.3
1606,Faradje,Democratic Republic of the Congo,Central Africa,COD,29.706,3.733,772,"47,000",4821,9.75,240,Juba,4846, -   , -   , -   , -   , -   ,"30,000","42,586",56.7
1607,Buniyadi,Nigeria,West Africa,NGA,12.007,11.266,447,"46,960",8000,5.87,347,Ndjamena/Kousséri [TCD],3781, -   , -   , -   ,"11,500","15,900","23,200","33,800",102.4
1608,Aboisso,Cote d`Ivoire,West Africa,CIV,-3.201,5.469,31,"46,954",5944,7.9,89,Abidjan,847,"2,364","5,999","11,526","16,846","22,497","28,156","40,105",66.8
1609,Lissam,Nigeria,West Africa,NGA,10.071,7.19,317,"46,950",5000,9.39,348,Douala,1613, -   , -   , -   , -   ,"9,200","15,400","25,900",204.9
1610,Barberton,South Africa,Southern Africa,ZAF,31.03,-25.778,778,"46,942",4136,11.35,69,Mbabane,1760,"6,277","11,016","12,232","15,440","16,603","31,869","41,257",47.3
1611,al-Gharbi bil-Salamiyya,Egypt,North Africa,EGY,32.268,26.058,71,"46,920",11171,4.2,462,Cairo,11,"8,632","6,293","7,720","10,041","13,348","16,505","20,698",184.3
1612,Mariakani aggl.,Kenya,East Africa,KEN,39.478,-3.86,183,"46,908",4541,10.33,28,Mombasa aggl.,4685, -   , -   , -   ,"3,056","10,116","29,704","39,763",57.9
1613,Safaga,Egypt,North Africa,EGY,33.953,26.751,4,"46,855",5901,7.94,458,Cairo,4658,925,"1,476","2,830","5,860","14,211","26,473","38,013",77
1614,Gummi,Nigeria,West Africa,NGA,5.123,12.139,234,"46,772",7556,6.19,360,Niamey,1570,"13,965","7,279","11,000","17,000","25,900","31,100","37,400",50.4
1615,Bagamoyo (Pwani),Tanzania,East Africa,TZA,38.892,-6.447,14,"46,727",4480,10.43,46,Dar es Salaam,2278, -   , -   , -   ,"8,357","10,805","29,082","41,804",60.7
1616,White River Central,South Africa,Southern Africa,ZAF,31.032,-25.35,862,"46,703",3704,12.61,115,Mbabane,821,"1,934","2,593","3,471","4,520","5,256","6,457","8,901",623.3
1617,Kabombo-Dianda,Democratic Republic of the Congo,Central Africa,COD,25.666,-8.907,907,"46,700",6504,7.18,363,Lubumbashi,1573, -   , -   , -   , -   , -   , -   ,"20,836",#VALUE!
1618,Konongo,Ghana,West Africa,GHA,-1.213,6.627,237,"46,643",2865,16.28,48,Kumasi,569,"7,165","10,800","10,881","12,812","17,585","37,317","43,286",25
1619,Badore/Tiye,Nigeria,West Africa,NGA,3.906,6.437,2,"46,633",3915,11.91,70,Lagos,382, -   , -   , -   , -   ,"7,700","16,300","34,500",186.1
1620,San al-Hagar al-Bahriyya,Egypt,North Africa,EGY,32.066,30.992,1,"46,568",108298,0.43,123,Cairo,187,"3,221","4,675","5,365","9,431","21,436","28,713","40,417",62.2
1621,Kafr al-Wastany,Egypt,North Africa,EGY,31.569,31.342,1,"46,529",7566,6.15,138,Cairo,38,"3,692","6,086","8,334","11,139","14,422","16,520","16,790",181.7
1622,Remchi,Algeria,North Africa,DZA,-1.434,35.059,199,"46,527",4504,10.33,447,Alger,465,"2,640","5,880","10,567","14,734","21,585","27,499","36,501",69.2
1623,Chake Chake,Tanzania,East Africa,TZA,39.78,-5.235,27,"46,525",5646,8.24,137,Mombasa aggl.,251,"2,800","7,462","8,594","9,809","12,475","35,777","40,053",30
1624,Tessaoua,Niger,West Africa,NER,7.988,13.752,404,"46,490",6632,7.01,203,Kano,4108,"4,000","5,445","8,585","13,721","21,142","30,525","40,532",52.3
1625,Michaga,Nigeria,West Africa,NGA,5.738,5.908,18,"46,482",7229,6.43,148,Onitsha,226, -   , -   , -   , -   ,"9,800","15,600","24,700",198
1626,Koko,Nigeria,West Africa,NGA,4.518,11.429,209,"46,463",7783,5.97,349,Niamey,2123,"7,315","12,191","15,000","18,000","21,100","27,400","35,600",69.6
1627,Oume,Cote d`Ivoire,West Africa,CIV,-5.41,6.384,218,"46,462",6773,6.86,151,Bouake,286,"1,629","3,614","8,646","21,206","29,564","29,751","41,351",56.2
1628,Eduardo Mondlane [prov. Sofala],Mozambique,Southern Africa,MOZ,34.631,-19.539,14,"46,459",4985,9.32,420,Blantyre,1997, -   , -   , -   , -   , -   , -   ,"40,619",#VALUE!
1629,Beni Saf,Algeria,North Africa,DZA,-1.384,35.304,43,"46,457",4458,10.42,431,Alger,303,"7,578","17,560","20,264","25,282","31,873","38,493","44,711",20.7
1630,al-Khalidiyya,Egypt,North Africa,EGY,30.694,29.426,-43,"46,453",34157,1.36,95,Cairo,91,"6,624","7,120","8,574","11,364","14,784","19,152","26,984",142.5
1631,Oja Odan,Nigeria,West Africa,NGA,2.851,6.901,48,"46,442",6127,7.58,46,Porto Novo,377, -   , -   , -   ,"15,700","25,300","26,700","28,100",73.9
1632,Ouidah,Benin,West Africa,BEN,2.079,6.369,17,"46,439",2146,21.64,34,Cotonou,342,"14,000","19,000","20,025","22,615","26,029","30,510","36,850",52.2
1633,Nkungwe,Tanzania,East Africa,TZA,29.732,-4.808,948,"46,412",4383,10.59,152,Bujumbura,311, -   , -   , -   , -   , -   ,"17,218","21,619",169.6
1634,Wanguru aggl.,Kenya,East Africa,KEN,37.349,-0.676,1155,"46,406",3611,12.85,9,Embu aggl.,476, -   , -   , -   , -   , -   ,"41,709","41,952",11.3
1635,Kara Mile Town,Ethiopia,East Africa,ETH,41.349,9.387,2002,"46,395",3350,13.85,299,Hargeisa,3887, -   , -   , -   , -   , -   ,"3,495","8,582",1227.5
1636,Bria,Central African Republic,Central Africa,CAF,21.985,6.539,578,"46,365",5803,7.99,450,Bangui,66275, -   , -   ,"7,746","17,797","23,875","32,514","41,577",42.6
1637,Gilgil aggl.,Kenya,East Africa,KEN,36.33,-0.487,1975,"46,350",3214,14.42,97,Nairobi aggl.,917, -   ,"1,472","4,483","9,506","14,766","20,973","28,439",121
1638,Morsito Town,Ethiopia,East Africa,ETH,37.799,7.67,2487,"46,328",2116,21.89,65,Sodo Town,106, -   , -   , -   , -   , -   ,"3,020","5,093",1434
1639,Mit al-Khuli Abdallah,Egypt,North Africa,EGY,31.637,31.204,1,"46,308",12792,3.62,125,Cairo,14,"5,563","6,458","7,965","10,122","26,002","31,292","39,805",48
1640,Arafu,Nigeria,West Africa,NGA,9.245,7.812,161,"46,289",7121,6.5,326,Onitsha,773, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
1641,Bweyale,Uganda,East Africa,UGA,32.15,1.945,1104,"46,168",2701,17.09,190,Kampala,2024, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
1642,Ghazaouet,Algeria,North Africa,DZA,-1.86,35.099,56,"46,157",2385,19.35,480,Alger,259,902,"12,584","13,250","18,533","25,716","28,086","29,660",64.3
1643,Welmerer,Kenya,East Africa,KEN,40.366,-0.001,126,"46,136",7441,6.2,353,Embu aggl.,15083, -   , -   , -   , -   , -   , -   ,"63,591",#VALUE!
1644,Mishla,Egypt,North Africa,EGY,30.829,30.75,5,"46,096",10359,4.45,80,Cairo,39,"3,553","4,813","5,322","6,506","8,233","9,825","41,393",369.2
1645,Bindura,Zimbabwe,Southern Africa,ZWE,31.342,-17.312,1084,"46,009",3929,11.71,70,Harare,2057, -   ,"6,537","10,841","16,638","20,486","30,373","40,634",51.5
1646,Nioki,Democratic Republic of the Congo,Central Africa,COD,17.688,-2.717,296,"46,000",7002,6.57,318,Kinshasa,2869, -   , -   ,"11,784","18,351","25,408","32,524","41,071",41.4
1647,Bondo,Democratic Republic of the Congo,Central Africa,COD,23.685,3.812,486,"46,000",6005,7.66,575,Bangui,6537, -   , -   ,"16,443","12,310","12,347","15,051","18,184",205.6
1648,Djabir,Democratic Republic of the Congo,Central Africa,COD,30.055,3.823,877,"46,000",6061,7.59,202,Juba,2407, -   , -   , -   , -   , -   , -   ,"30,600",#VALUE!
1649,Fiche Town,Ethiopia,East Africa,ETH,38.733,9.781,2816,"45,987",3513,13.09,101,Addis Ababa City,885, -   , -   ,"9,590","15,878","19,413","23,885","31,791",92.5
1650,Anie,Togo,West Africa,TGO,1.199,7.768,174,"45,983",3113,14.77,175,Lomé/Aflao [TGO],2322, -   ,"3,568","5,037","10,163","14,956","23,439","37,398",96.2
1651,Rumonge,Burundi,Central Africa,BDI,29.443,-3.975,800,"45,940",7145,6.43,48,Bujumbura,1229, -   , -   , -   , -   ,"11,000","21,232","39,692",116.4
1652,Metlili,Algeria,North Africa,DZA,3.622,32.262,530,"45,926",1626,28.25,502,Alger,16138, -   , -   ,"10,198","13,299","25,613","34,905","41,574",31.6
1653,Calulo,Angola,Southern Africa,AGO,14.897,-10.001,998,"45,896",10132,4.53,212,Luanda,6996, -   , -   , -   , -   , -   , -   ,"18,866",#VALUE!
1654,Moyale [KEN] aggl.,Kenya,East Africa,KEN,39.057,3.529,1063,"45,863",3420,13.41,363,Hawassa City,18150, -   , -   , -   ,"7,438","7,896","26,430","43,215",73.5
1655,Nkonkonjeru,Uganda,East Africa,UGA,32.916,0.245,1178,"45,863",6309,7.27,36,Kampala,2538, -   , -   , -   , -   , -   ,"10,512","12,282",336.3
1656,Daqamira,Egypt,North Africa,EGY,30.96,31.195,5,"45,829",7702,5.95,121,Cairo,54,"5,725","7,515","8,952","10,415","12,954","14,971","34,571",206.1
1657,Meriting,South Africa,Southern Africa,ZAF,27.256,-25.623,1129,"45,787",3046,15.03,106,Johannesburg,161, -   , -   , -   , -   , -   ,"5,113","38,427",795.5
1658,Hagere Mariyam Town,Ethiopia,East Africa,ETH,38.237,5.64,1867,"45,739",4856,9.42,123,Hawassa City,1273, -   , -   ,"4,410","6,751","10,152","18,230","32,145",150.9
1659,Mdantsane (B),South Africa,Southern Africa,ZAF,27.689,-32.95,282,"45,718",6684,6.84,398,Maseru,500, -   , -   , -   , -   , -   ,"39,787","43,864",14.9
1660,Comé,Benin,West Africa,BEN,1.891,6.409,25,"45,672",3391,13.47,53,Cotonou,252, -   ,"3,860","6,791","11,709","15,661","23,101","36,891",97.7
1661,Eku,Nigeria,West Africa,NGA,5.985,5.735,14,"45,651",7078,6.45,121,Onitsha,191, -   ,"7,888","11,000","15,000","21,100","31,100","45,700",46.8
1662,Holeta Town,Ethiopia,East Africa,ETH,38.476,9.058,2386,"45,630",2342,19.48,22,Addis Ababa City,275, -   , -   ,"6,550","10,429","14,504","19,517","26,933",133.8
1663,Jendouba,Tunisia,North Africa,TUN,8.77,36.5,143,"45,606",3200,14.3,131,Tunis,1104,"7,047","10,431","16,251","20,905","32,498","42,324","44,881",7.8
1664,Bombala,Democratic Republic of the Congo,Central Africa,COD,15.556,-4.063,292,"45,600",6994,6.52,39,Brazzaville,5318, -   , -   , -   , -   , -   , -   ,"30,300",#VALUE!
1665,Suakin,Sudan,East Africa,SDN,37.334,19.098,14,"45,599",7613,5.99,450,Asmara,2164,"4,200","4,177","5,078","10,107","18,070","29,395","40,048",55.1
1666,Gedeb Town,Ethiopia,East Africa,ETH,38.252,5.924,2240,"45,589",7236,6.3,92,Hawassa City,134, -   , -   , -   , -   ,"3,623","6,353","11,394",617.6
1667,Daoukro,Cote d`Ivoire,West Africa,CIV,-3.972,7.058,198,"45,570",5754,7.92,138,Bouake,3614, -   ,"5,026","14,148","21,419","25,203","38,878","42,198",17.2
1668,Salam,Egypt,North Africa,EGY,31.116,27.242,51,"45,543",17930,2.54,320,Cairo,263,"4,113","4,786","5,610","7,058","9,879","12,998","16,347",250.4
1669,Kalma,Sudan,East Africa,SDN,25.012,12.005,619,"45,448",3800,11.96,901,Khartum,1906, -   , -   , -   , -   , -   ,"31,765","40,333",43.1
1670,Kahuru/Muruaki aggl.,Kenya,East Africa,KEN,36.553,-0.576,2448,"45,438",693,65.61,75,Nairobi aggl.,272, -   , -   , -   , -   , -   , -   ,"19,164",#VALUE!
1671,al-Birimbil,Egypt,North Africa,EGY,31.245,29.305,49,"45,435",9750,4.66,91,Cairo,435,"8,138","9,667","11,078","14,210","20,297","26,472","38,901",71.6
1672,Ikpayongo,Nigeria,West Africa,NGA,8.597,7.57,163,"45,430",7000,6.49,257,Onitsha,807, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
1673,Atebubu,Ghana,West Africa,GHA,-0.988,7.749,130,"45,424",4593,9.89,138,Kumasi,2363,"2,636","4,216","6,600","8,769","12,831","20,022","36,997",126.9
1674,Ogbaniko,Nigeria,West Africa,NGA,8.785,6.716,106,"45,370",6500,6.98,214,Onitsha,507, -   , -   , -   , -   , -   , -   , -   ,#VALUE!
1675,Igbanke,Nigeria,West Africa,NGA,6.204,6.343,144,"45,320",6392,7.09,112,Onitsha,239, -   , -   ,"10,900","19,800","36,000","40,400","45,300",12.2
1676,Natitingou,Benin,West Africa,BEN,1.385,10.294,441,"45,280",2956,15.32,365,Niamey,2410, -   ,"4,270","4,120","12,455","19,643","29,228","38,929",54.9
1677,Dumisai,Zimbabwe,Southern Africa,ZWE,32.383,-20.505,443,"45,280",2868,15.79,324,Harare,4036,,,"2,551","5,212","10,050","15,951","23,255",183.9
1678,Maralal aggl.,Kenya,East Africa,KEN,36.698,1.094,1949,"45,233",4812,9.4,205,Embu aggl.,25641, -   , -   ,"4,232","10,035","9,111","18,112","28,367",149.7
1679,Ogboloko,Nigeria,West Africa,NGA,7.804,7.154,206,"45,225",7500,6.03,169,Onitsha,396, -   , -   , -   ,"11,200","15,300","24,600","39,600",83.8
1680,Muzwara,Egypt,North Africa,EGY,30.803,28.894,29,"45,225",38004,1.19,144,Cairo,202,"7,638","8,703","11,523","15,427","20,668","28,656","38,715",57.8
1681,Minshat al-Duktur al-Gammal,Egypt,North Africa,EGY,31.042,29.51,12,"45,223",38985,1.16,72,Cairo,97,"5,827","8,127","11,643","14,820","20,436","28,458","37,976",58.9
1682,Bossangoa,Central African Republic,Central Africa,CAF,17.443,6.497,479,"45,216",5024,9,262,Bangui,14342, -   ,"12,829","22,428","27,712","32,023","35,518","41,531",27.3
1683,Ijebu Ijesha,Nigeria,West Africa,NGA,4.816,7.683,395,"45,213",7165,6.31,103,Ibadan,102,"7,315","9,070","11,000","14,000","17,700","27,300","42,200",65.6
1684,Fana,Mali,West Africa,MLI,-6.959,12.78,339,"45,206",2359,19.16,108,Bamako,1597, -   , -   , -   ,"8,891","14,480","23,054","38,532",96.1
1685,Kitgum,Uganda,East Africa,UGA,32.897,3.293,945,"45,169",2866,15.76,227,Juba,7065, -   , -   ,"3,364","4,972","7,993","31,429","53,003",43.7
1686,Mahalapye,Botswana,Southern Africa,BWA,26.83,-23.104,1024,"45,146",1129,39.99,193,Gaborone,7228,"2,860","6,993","11,775","19,523","27,154","38,232","42,881",18.1
1687,Yagoua,Cameroon,Central Africa,CMR,15.239,10.344,331,"45,146",3342,13.51,200,Ndjamena/Kousséri [TCD],726, -   ,"5,100","12,900","18,600","29,884","34,903","41,347",29.3
1688,Adola Town,Ethiopia,East Africa,ETH,38.986,5.882,1694,"45,127",4619,9.77,115,Hawassa City,3599, -   , -   ,"7,640","12,555","17,553","21,380","26,498",111.1
1689,Gangama,Uganda,East Africa,UGA,32.985,0.643,1111,"45,113",8370,5.39,58,Kampala,369, -   , -   , -   , -   , -   , -   ,"42,321",#VALUE!
1690,Ode Omu,Nigeria,West Africa,NGA,4.395,7.544,228,"45,110",6856,6.58,54,Ibadan,101,"11,210","14,933","15,000","14,000","14,200","19,600","27,100",130.2
1691,Muyange,Burundi,Central Africa,BDI,29.652,-4.318,826,"45,094",3568,12.64,33,Bujumbura,368, -   , -   , -   , -   , -   , -   ,"38,961",#VALUE!
1692,Koumra,Chad,Central Africa,TCD,17.538,8.918,402,"45,087",2602,17.33,449,Ndjamena/Kousséri [TCD],3769, -   ,"7,500","14,643","20,365","23,896","30,354","39,516",48.5
1693,al-Uga,Egypt,North Africa,EGY,30.572,30.959,3,"45,076",8856,5.09,113,Cairo,25,"3,791","4,636","5,849","7,237","8,804","10,034","19,809",349.2
